longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-117.58,33.92,16.0,6.9983163,0.986532,2036.0,3.4276094,6.155,2.464
-117.96,34.08,28.0,5.0825853,0.99102336,2330.0,4.183124,3.9741,1.731
-117.37,34.12,32.0,6.2304688,1.109375,1614.0,3.1523438,3.8398,1.182
-117.62,34.08,24.0,5.294896,1.047259,2064.0,3.9017012,4.4946,1.36
-117.11,32.76,29.0,3.9189188,1.0521235,1014.0,1.957529,2.2409,1.142
-117.84,34.12,34.0,6.10241,1.0391567,1142.0,3.439759,4.392,1.876
-120.9,39.95,20.0,6.6453204,1.1724138,601.0,2.960591,3.5417,0.966
-121.37,38.69,35.0,5.7526317,1.0105263,590.0,3.1052632,2.7009,0.802
-122.29,37.87,46.0,3.9470406,1.0093458,792.0,2.4672897,2.525,1.659
-117.98,33.71,24.0,5.6707616,1.1400491,1101.0,2.7051597,4.4766,2.3
-121.01,37.68,33.0,6.225564,0.924812,373.0,2.8045113,5.5,1.462
-117.1,32.76,31.0,3.948,1.068,619.0,2.476,2.9286,1.518
-120.65,35.27,52.0,3.820339,1.0881356,1237.0,2.09661,2.6208,2.271
-122.15,37.43,47.0,5.591398,1.0537634,1149.0,2.4709678,5.0203,4.763
-118.45,34.23,15.0,3.6293485,1.117647,4620.0,2.9222012,2.3584,1.576
-117.09,32.75,30.0,3.851927,1.1075051,1620.0,3.286004,1.6034,0.844
-118.46,34.25,33.0,5.4103193,1.0638821,1135.0,2.7886977,4.2143,2.242
-117.05,32.68,35.0,6.54023,1.1111112,1761.0,3.3735633,3.9922,1.298
-117.89,34.12,35.0,5.97561,0.9796748,885.0,3.597561,4.9239,1.688
-118.86,34.22,26.0,6.685121,0.9688581,886.0,3.065744,5.0855,2.322
-122.5,37.77,52.0,5.792857,1.0809524,1070.0,2.547619,4.125,3.595
-121.34,36.76,15.0,7.3893557,1.2016807,1289.0,3.6106443,4.1528,3.368
-118.8,34.15,9.0,6.35,0.99444443,647.0,3.5944445,6.8474,3.567
-118.4,33.93,35.0,4.9266667,0.99333334,1000.0,2.2222223,4.7319,3.761
-120.49,37.31,45.0,4.5061426,1.0343981,1405.0,3.4520884,2.0521,0.724
-118.13,34.16,52.0,5.4657536,1.0753424,1024.0,3.5068493,3.6719,2.279
-117.09,32.76,43.0,5.8657618,1.0723982,1466.0,2.2111614,3.5529,2.23
-120.18,36.59,25.0,5.5438595,1.1578947,613.0,3.5847952,2.3026,0.906
-117.65,33.48,10.0,6.266187,1.0467626,1469.0,2.6420863,5.4188,4.022
-118.34,34.01,37.0,4.502623,1.1563483,1941.0,2.0367262,1.7945,1.063
-122.42,37.73,52.0,5.2864156,1.0703764,1765.0,2.888707,3.3333,2.923
-121.98,37.37,35.0,5.0,1.0150753,615.0,3.0904522,5.0942,2.175
-119.41,36.68,18.0,6.1712327,1.1369863,945.0,3.2363014,3.4044,1.153
-118.29,34.05,34.0,2.5102506,1.0205011,1325.0,3.0182233,1.5972,1.688
-121.83,36.62,33.0,5.1725354,1.0140845,1516.0,2.669014,3.5,1.624
-122.33,37.98,32.0,5.4038463,0.95604396,1144.0,3.142857,4.4135,1.501
-118.14,34.08,24.0,3.8568666,1.0618956,2909.0,2.8133461,2.7036,1.7
-121.24,37.82,9.0,6.5280423,1.0148149,3378.0,3.574603,5.1047,1.579
-117.86,33.72,32.0,4.2225432,0.982659,1909.0,5.517341,3.5511,1.591
-117.31,34.02,18.0,5.733333,0.9614035,899.0,3.154386,5.2139,1.293
-119.07,37.8,12.0,14.113821,2.8617885,330.0,2.682927,3.5294,1.607
-117.78,33.82,12.0,8.400541,1.014885,2443.0,3.3058186,9.1808,4.137
-122.49,37.99,27.0,7.159686,0.9882199,1916.0,2.5078535,6.994,4.208
-118.15,33.94,36.0,5.366391,0.93939394,992.0,2.7327824,4.2594,2.424
-117.27,32.82,42.0,5.64,0.976,1175.0,2.35,4.5083,4.052
-122.44,37.79,52.0,5.3486485,0.9702703,648.0,1.7513514,5.3124,5.00001
-124.11,40.93,17.0,4.652661,0.92156863,948.0,2.6554623,2.7639,0.902
-122.93,40.78,20.0,4.964333,1.0541612,1685.0,2.2258916,2.3667,0.912
-117.04,32.97,13.0,5.5008197,1.0295082,3683.0,3.0188525,4.5746,1.757
-117.46,33.93,16.0,4.798133,1.0268378,2821.0,3.2917154,3.0122,1.147
-121.82,36.86,17.0,28.6,4.9454546,142.0,2.581818,2.1719,4.2
-122.18,37.81,37.0,6.1766915,0.9849624,620.0,2.330827,5.4446,3.367
-118.25,34.09,52.0,4.607038,1.1217009,1728.0,2.5337243,3.1864,1.898
-120.64,40.41,50.0,4.545692,1.1070496,987.0,2.5770235,1.5066,0.593
-118.11,34.08,30.0,5.0321198,1.0107067,945.0,2.0235546,3.3421,2.01
-122.43,37.8,52.0,4.3175964,1.0772532,349.0,1.4978541,3.2235,5.0
-117.12,32.71,24.0,3.7256637,0.8938053,396.0,3.5044248,0.6433,1.113
-117.34,33.19,23.0,6.84556,1.0675676,1533.0,2.9594595,5.276,2.245
-117.0,32.8,33.0,5.746835,1.028481,768.0,2.4303796,4.5662,1.503
-121.97,37.25,21.0,7.928571,1.1114286,856.0,2.4457142,7.9135,4.964
-121.3,37.97,52.0,5.8675323,1.0831169,766.0,1.9896104,2.2981,1.054
-122.28,37.9,49.0,6.2938857,1.0177515,1148.0,2.2642999,6.3538,3.337
-118.31,34.05,26.0,2.8265624,1.0,2543.0,3.9734375,2.3536,5.0
-118.59,35.72,28.0,31.0625,8.5,98.0,2.0416667,1.4205,0.9
-122.14,40.07,31.0,4.592841,1.0402684,1193.0,2.6689038,1.4923,0.444
-118.33,34.0,47.0,4.768786,1.0809249,416.0,2.4046242,2.3333,1.333
-118.18,34.09,44.0,4.3958335,1.109375,1605.0,4.1796875,3.3785,1.849
-117.25,34.15,22.0,4.4304857,1.1032943,4523.0,2.5254047,2.1465,0.888
-116.66,33.09,24.0,7.3297873,1.4468085,532.0,2.8297873,1.5909,2.219
-117.39,33.92,25.0,5.0017333,1.0103986,2327.0,4.032929,2.3851,1.137
-117.65,33.65,16.0,5.938224,1.003861,835.0,3.2239382,5.5779,2.348
-118.0,33.85,33.0,5.0691357,1.0320988,1154.0,2.8493826,4.0455,1.972
-122.35,37.93,41.0,3.2682927,0.91463417,198.0,2.4146342,3.2222,1.563
-121.9,38.01,34.0,5.234072,1.0609418,2356.0,3.2631578,3.5129,1.106
-118.17,33.86,10.0,3.3752534,1.0304259,1369.0,2.7768762,2.9886,1.75
-117.99,33.87,16.0,3.7284768,1.1015452,1260.0,2.781457,3.1205,1.74
-117.75,34.06,52.0,4.2427535,1.1521739,1126.0,4.07971,1.9762,1.058
-118.32,33.89,44.0,5.2208834,1.0120482,695.0,2.7911646,5.1669,2.206
-118.18,33.88,44.0,5.518987,1.1265823,783.0,3.3037975,4.7361,1.677
-118.35,34.13,39.0,5.791367,1.0,511.0,1.8381295,4.3333,3.859
-118.99,35.39,36.0,4.2170086,1.0205278,1054.0,3.090909,1.8319,0.554
-117.86,33.75,31.0,3.7628205,1.1004274,1810.0,3.8675213,1.9309,1.734
-121.64,37.15,13.0,6.2565446,1.0445026,2795.0,3.658377,6.1684,2.881
-121.43,38.56,46.0,5.3714285,0.9959184,452.0,1.844898,3.0938,1.378
-118.66,34.1,12.0,6.9945354,0.9972678,907.0,2.478142,10.076,5.00001
-118.42,34.27,33.0,4.4198112,1.018868,1216.0,5.735849,3.3214,1.313
-121.92,38.02,8.0,5.681818,0.98966944,1526.0,3.1528926,5.102,1.565
-116.98,32.74,24.0,5.781065,0.8698225,454.0,2.6863906,4.9286,1.737
-121.92,36.62,47.0,4.8293333,1.0693333,948.0,2.528,3.0379,2.493
-118.37,33.86,28.0,5.0756145,1.0982987,1243.0,2.3497164,4.119,3.24
-118.03,34.09,29.0,3.7739937,1.0464396,1152.0,3.5665634,2.8029,1.809
-124.09,40.55,24.0,6.204167,1.1520833,1370.0,2.8541667,2.7644,0.973
-121.99,39.15,17.0,5.6392293,1.0542908,3266.0,2.859895,2.7137,0.72
-117.9,34.12,35.0,4.3303165,0.87782806,804.0,3.638009,3.3322,1.514
-116.9,33.98,30.0,6.088647,1.045101,1820.0,2.830482,3.6339,0.986
-118.34,34.18,46.0,4.722034,1.020339,714.0,2.4203389,2.8125,2.299
-118.43,34.3,37.0,4.262997,0.9571865,1111.0,3.3975534,3.6023,1.618
-117.38,33.67,9.0,5.654468,1.1608511,7235.0,3.0787234,3.375,1.318
-117.4,34.58,18.0,4.5757575,1.0242424,483.0,2.9272728,1.4196,0.647
-122.03,37.95,14.0,4.590782,1.1075419,1601.0,2.2360334,3.1719,2.205
-117.27,34.39,6.0,6.399267,1.0265567,3660.0,3.3516483,4.2224,1.257
-122.63,38.34,15.0,6.4268656,1.0298507,979.0,2.922388,5.1966,3.254
-122.09,37.39,36.0,5.0487804,0.95609754,475.0,2.317073,5.5385,3.59
-118.26,34.09,51.0,4.6006007,1.099099,669.0,2.0090091,3.6434,2.788
-117.31,34.14,44.0,5.291815,0.97153026,972.0,3.4590747,3.2292,0.861
-122.34,40.57,26.0,4.723542,1.0194384,1339.0,2.8920085,2.0395,0.679
-122.21,37.8,52.0,4.9844193,1.0070821,1883.0,2.6671388,3.4861,1.871
-118.15,34.1,36.0,4.2439613,0.9879227,2277.0,2.75,3.1211,2.293
-122.01,37.18,37.0,6.7936506,1.1499118,1534.0,2.7054675,5.8596,3.187
-117.19,32.85,15.0,6.534989,1.1241535,1164.0,2.6275394,5.102,4.175
-118.39,34.09,27.0,3.93072,1.1066545,1634.0,1.4895169,3.6207,3.625
-120.47,34.98,6.0,6.2698584,1.2132753,2551.0,2.7758434,3.0723,1.373
-118.44,34.09,36.0,9.368263,1.1736526,862.0,2.5808384,15.0001,5.00001
-123.01,38.8,21.0,4.864865,1.2972972,131.0,1.7702702,3.5156,1.333
-116.47,34.07,22.0,4.984517,1.1238616,2581.0,2.3506374,1.9375,0.653
-117.27,33.02,21.0,6.2325583,0.9883721,928.0,2.6976745,5.798,2.861
-118.19,33.85,49.0,3.9448528,0.9558824,725.0,2.6654413,3.8026,1.497
-116.92,32.82,17.0,5.6765375,1.1252848,1278.0,2.9111617,2.8875,1.557
-117.88,34.12,35.0,5.446367,0.9550173,1088.0,3.764706,4.0938,1.653
-117.99,33.82,33.0,4.6011786,0.9332024,1367.0,2.6856582,4.1167,2.155
-118.82,34.14,22.0,6.982645,1.0353082,4054.0,2.4260921,6.9935,3.855
-117.69,33.62,18.0,7.8400736,1.0680147,2025.0,3.7224264,6.4598,2.827
-117.84,33.79,34.0,4.2598686,0.9917763,1658.0,2.7269738,2.378,1.996
-122.48,37.73,52.0,6.9134197,1.038961,566.0,2.4502165,5.1681,5.00001
-118.06,33.85,16.0,6.890625,1.03125,2527.0,3.5894887,6.0142,4.374
-117.93,33.65,35.0,5.30597,1.0273632,1473.0,3.664179,4.4211,2.152
-118.84,34.21,16.0,5.123584,0.97734296,2537.0,2.6127703,5.2361,2.247
-121.8,38.01,37.0,5.8470364,1.08413,1351.0,2.583174,3.5179,1.308
-119.41,36.35,20.0,5.1875,1.0119047,1390.0,4.1369047,2.2222,0.529
-118.15,33.8,44.0,5.0698924,1.0725807,1167.0,3.137097,3.1042,2.198
-118.09,33.92,33.0,5.2011833,1.071006,547.0,3.2366865,5.3146,1.686
-119.06,34.37,32.0,5.2785325,1.03125,2504.0,3.402174,3.6453,2.017
-124.16,40.8,52.0,4.804878,1.0643016,908.0,2.0133038,1.6111,0.747
-122.11,37.41,35.0,6.3811765,1.0070589,1084.0,2.5505881,7.1382,4.438
-122.42,37.78,19.0,2.7653062,1.1190476,2079.0,1.4142857,3.1462,1.875
-118.31,34.26,37.0,6.041841,1.0292886,624.0,2.6108787,5.76,2.394
-118.44,34.06,14.0,2.4413145,1.370892,282.0,1.3239436,2.2857,5.00001
-122.19,39.91,39.0,4.9143424,1.0537848,1433.0,2.8545816,1.8571,0.535
-121.95,37.31,27.0,4.6360583,1.0851064,2135.0,2.3908174,3.6292,2.646
-117.17,32.7,33.0,4.902761,1.0768307,1804.0,2.1656663,4.0488,4.097
-122.18,38.07,10.0,6.196762,1.0572852,2089.0,2.6014943,5.3288,2.018
-122.16,37.73,52.0,5.485437,1.0097088,994.0,2.4126213,4.1164,1.982
-118.1,34.18,47.0,6.0055404,0.9750692,902.0,2.498615,5.894,3.009
-117.45,34.07,21.0,5.517516,1.0175159,2292.0,3.6496816,3.3553,1.135
-118.4,34.06,37.0,4.5119333,1.0417662,1725.0,2.0584726,4.1455,5.00001
-118.01,33.9,36.0,5.4196076,1.0078431,685.0,2.6862745,5.125,2.117
-119.52,34.41,20.0,5.867974,1.0457517,2867.0,3.7477124,4.806,2.797
-124.16,40.78,50.0,6.473088,1.141643,837.0,2.3711047,2.5417,0.854
-117.07,33.11,31.0,4.8126464,1.1077284,1326.0,3.1053865,3.0915,1.399
-118.24,33.9,35.0,4.440329,1.0164609,1055.0,4.3415637,2.375,0.936
-123.03,38.79,16.0,6.013373,1.1426449,1998.0,2.9687965,3.375,1.719
-119.02,35.33,35.0,5.3049097,1.0645995,1193.0,3.0826874,2.75,0.658
-118.38,33.87,17.0,4.7873073,0.9931389,1467.0,2.516295,5.7415,3.219
-118.48,33.99,46.0,3.7610168,1.1627119,1107.0,1.8762711,2.5523,3.875
-117.94,33.8,23.0,3.8995757,1.0381895,1811.0,2.5615275,2.8,2.143
-122.47,38.34,15.0,5.923833,1.095823,1144.0,2.8108108,4.3472,2.61
-122.0,37.31,33.0,4.890825,1.066202,2389.0,2.7746806,4.7235,2.422
-117.93,33.95,31.0,8.275862,1.075862,1382.0,3.1770115,7.4597,5.00001
-117.97,33.77,25.0,3.7865498,1.2192982,856.0,2.502924,2.7157,3.5
-119.92,34.44,17.0,6.4939394,0.9818182,1073.0,3.2515152,6.0321,4.026
-117.23,34.49,9.0,8.483264,1.121339,1458.0,3.0502093,5.4201,1.706
-118.09,34.09,36.0,4.272,0.984,949.0,3.796,2.3462,1.885
-118.4,34.26,13.0,5.133646,1.0222744,2560.0,3.0011723,4.2538,1.543
-122.49,37.73,48.0,5.9798994,0.91457283,497.0,2.4974875,6.2642,4.385
-122.64,38.23,52.0,5.1190476,1.1857142,519.0,2.4714286,3.0769,2.309
-117.04,32.74,5.0,3.7968338,1.0356201,1727.0,2.2783642,1.7179,1.32
-118.12,34.01,40.0,4.2809668,1.0211481,1068.0,3.226586,2.4259,1.646
-117.94,33.9,27.0,7.9881887,0.9527559,711.0,2.7992127,9.7956,5.00001
-117.87,34.1,25.0,5.207547,1.125,1084.0,2.5566037,3.775,1.917
-118.52,34.19,42.0,5.404908,1.0429448,464.0,2.8466258,2.9511,2.039
-118.12,33.86,34.0,5.3434343,1.0782828,972.0,2.4545455,4.8516,2.136
-119.11,36.21,10.0,4.4615383,1.0294118,1469.0,3.3235295,1.5407,0.584
-117.35,34.11,34.0,5.764384,1.0630137,1578.0,4.3232875,3.0833,0.884
-121.44,38.52,38.0,5.4736843,1.0210526,995.0,2.618421,2.7697,0.766
-119.68,36.31,12.0,5.5,1.0742972,1859.0,3.7329316,2.9936,0.606
-117.87,33.76,6.0,2.6477876,1.0566372,3800.0,3.3628318,2.246,1.833
-118.24,34.08,52.0,5.7083335,1.0833334,65.0,2.7083333,4.025,1.375
-117.32,33.01,29.0,5.3733134,1.0674663,1619.0,2.4272864,4.125,3.944
-118.42,34.18,30.0,3.9729729,1.06006,856.0,2.5705705,3.3594,2.022
-118.28,34.08,52.0,3.3042896,1.036193,2328.0,3.1206434,2.6178,2.031
-117.1,32.68,47.0,3.6367924,1.0566038,637.0,3.0047169,2.0156,0.903
-120.27,37.11,18.0,5.365546,0.9831933,674.0,2.8319328,2.6694,0.759
-117.17,32.75,28.0,4.3011365,1.0909091,540.0,1.5340909,2.1532,2.4
-118.26,34.07,52.0,4.3915343,1.0582011,701.0,3.7089946,2.7625,2.321
-122.82,38.53,27.0,5.7507887,1.1356467,907.0,2.8611987,3.276,1.729
-117.96,33.9,10.0,6.982709,1.0259366,1213.0,3.4956772,6.5635,3.469
-118.18,33.92,29.0,3.8214285,0.9438776,708.0,3.6122448,2.4583,1.369
-118.3,34.16,35.0,3.9230769,1.0671551,2401.0,2.931624,2.8342,2.568
-122.16,37.72,38.0,4.213389,1.0251046,618.0,2.585774,2.875,1.448
-122.11,37.31,7.0,6.5172415,0.8965517,84.0,2.8965516,13.8093,5.00001
-117.23,32.81,24.0,6.786307,1.053942,1496.0,3.1037345,5.9359,4.222
-121.92,36.56,39.0,5.1169453,1.2840096,749.0,1.7875896,2.7039,3.64
-122.46,37.71,52.0,4.829412,1.0323529,1138.0,3.3470588,4.1406,2.195
-121.44,37.74,25.0,4.3018866,1.0943396,370.0,3.490566,3.1319,1.125
-118.0,35.05,21.0,4.8038673,1.1740332,945.0,2.6104972,3.4015,0.865
-118.15,34.15,49.0,4.6860466,1.1569767,698.0,4.0581393,2.3654,1.375
-122.47,38.51,25.0,5.0434785,1.0597826,413.0,2.2445652,3.4904,1.969
-120.26,39.32,24.0,16.793297,3.4273744,780.0,2.178771,3.0043,1.221
-118.61,34.59,5.0,4.8765135,1.0847458,2062.0,2.496368,4.0579,1.671
-117.58,33.88,16.0,4.140476,1.1380953,1235.0,2.9404762,2.2969,1.161
-117.89,33.72,25.0,5.1094117,0.9964706,3872.0,4.555294,4.65,1.978
-117.79,34.07,33.0,5.627907,1.1063123,1689.0,5.6112957,3.7583,1.163
-121.23,38.65,19.0,6.0958333,0.9916667,1349.0,2.8104167,4.6437,2.129
-122.19,37.76,52.0,5.782857,1.1171429,1030.0,2.942857,2.4659,0.947
-118.39,33.97,43.0,5.3359685,1.0079051,1146.0,2.2648222,5.1333,3.459
-122.29,37.88,52.0,4.3421054,1.0394737,841.0,2.213158,3.556,1.793
-119.29,34.4,22.0,6.697074,1.130809,1727.0,2.9724612,4.2656,2.414
-121.84,36.52,18.0,7.292627,1.2281106,1312.0,3.0230415,6.5234,3.574
-122.15,37.42,44.0,4.2764425,1.0084134,1779.0,2.1382213,3.9243,4.048
-123.82,40.16,19.0,5.0397353,1.3995585,1184.0,2.6136866,1.2227,0.768
-116.51,33.96,16.0,4.340106,1.2323321,2518.0,2.2243817,1.4665,0.611
-121.41,38.62,21.0,4.429348,1.0366848,1735.0,2.357337,2.5162,0.975
-122.44,37.77,52.0,4.277143,1.0514286,1428.0,2.04,3.0766,4.389
-118.22,34.22,39.0,6.681592,1.0373135,1094.0,2.721393,7.0059,5.00001
-120.5,38.87,10.0,5.0625,2.5625,55.0,3.4375,4.9583,0.875
-122.06,37.39,22.0,4.510949,1.0583942,413.0,1.5072993,3.6875,0.4
-121.23,38.04,32.0,7.526749,1.0781893,677.0,2.7860081,6.1805,2.479
-117.13,32.58,32.0,4.3896713,1.0258216,1142.0,2.680751,2.3194,1.594
-118.42,34.06,52.0,5.859813,1.0404985,640.0,1.9937695,6.871,5.00001
-123.22,39.28,16.0,5.118566,1.0165441,3148.0,2.8933823,3.1455,1.429
-122.43,37.79,52.0,4.2878227,1.0418204,1248.0,1.5350554,7.2623,5.00001
-122.17,37.74,43.0,4.5698323,1.0782123,494.0,2.7597766,2.4776,1.016
-118.07,33.92,36.0,4.968153,1.0191083,1348.0,4.2929935,3.622,1.74
-121.31,38.57,9.0,4.8637166,0.9221239,1663.0,2.9433627,3.5192,1.133
-121.45,38.56,52.0,6.9365425,1.0415756,1027.0,2.2472649,4.63,2.338
-118.34,33.87,34.0,5.042453,1.023585,601.0,2.8349056,4.6406,2.559
-120.42,34.96,19.0,4.4795322,0.9961014,1246.0,2.42885,2.212,1.32
-118.27,34.1,51.0,6.17451,1.017647,1082.0,2.1215687,6.4459,4.216
-121.89,37.46,5.0,8.166667,1.0,705.0,3.7903225,10.3798,5.00001
-117.53,33.88,22.0,4.5753207,1.0689102,2453.0,3.9310896,3.1312,0.91
-118.35,34.16,49.0,5.117647,0.89411765,584.0,2.2901962,5.636,2.679
-121.19,38.67,16.0,6.33213,1.0252707,773.0,2.7906137,4.817,1.47
-117.16,32.73,52.0,3.7789047,1.1338743,906.0,1.8377281,1.9203,1.958
-120.66,35.46,17.0,6.124183,0.99509805,1860.0,3.0392158,4.5179,2.256
-118.31,33.67,42.0,5.359504,1.016529,611.0,2.5247934,5.3074,4.019
-121.29,38.68,12.0,4.7868543,1.02723,2029.0,1.9051644,3.5444,1.325
-118.38,34.15,36.0,5.0656304,1.0690846,1115.0,1.925734,4.3036,3.659
-124.14,40.8,32.0,4.486928,1.0196079,872.0,2.8496733,2.5,0.726
-118.21,34.1,40.0,5.10303,0.95757574,795.0,2.409091,5.2723,2.183
-118.2,34.05,40.0,3.5700934,1.0062305,1354.0,4.2180686,1.9205,1.219
-120.93,35.76,11.0,11.900794,2.2460318,1825.0,2.4140213,3.23,1.543
-122.27,37.87,35.0,3.218,1.108,1675.0,1.675,1.7464,2.167
-121.74,36.92,17.0,4.9037037,1.0907408,1193.0,2.2092593,2.4461,1.517
-117.88,33.84,34.0,5.875,0.89166665,837.0,3.4875,6.1168,2.139
-117.04,33.09,16.0,8.263251,1.0265018,1902.0,3.360424,6.1834,3.356
-116.79,32.61,19.0,5.401222,1.0590631,1421.0,2.8940938,3.5227,2.061
-118.1,33.93,35.0,5.7112675,1.0633802,845.0,2.975352,4.5769,1.861
-122.0,38.73,31.0,4.4166665,0.88095236,208.0,2.4761906,3.875,1.375
-117.03,32.77,19.0,3.6070359,1.1167665,2572.0,1.9251497,2.3393,1.182
-118.29,34.65,18.0,5.645373,1.1236691,2837.0,2.3235054,3.3173,2.184
-118.45,33.99,52.0,4.313679,1.1132076,779.0,1.8372642,3.1607,3.39
-124.14,40.57,29.0,5.0960855,1.0676156,1314.0,2.3380783,2.1354,0.751
-117.06,32.6,25.0,4.594017,1.017094,434.0,1.8547008,1.7472,0.946
-118.46,34.05,21.0,3.701933,1.0193286,1489.0,1.5147507,4.6197,3.875
-117.68,34.15,24.0,5.0637255,0.9264706,486.0,2.3823528,4.1719,2.135
-118.37,34.05,48.0,5.7027025,1.054054,539.0,2.427928,4.005,2.75
-119.89,34.44,25.0,6.042065,0.96940726,1514.0,2.8948374,5.0767,2.712
-120.44,34.96,30.0,4.5788045,0.85597825,1290.0,3.5054348,3.4722,1.125
-118.13,33.83,45.0,5.4444447,1.0123457,1474.0,2.5996473,5.5196,2.276
-117.16,34.08,9.0,5.736216,1.0735135,2630.0,2.8432434,4.51,1.358
-122.41,37.77,52.0,3.7461832,1.0782443,1628.0,3.1068702,2.6083,1.938
-118.31,34.06,24.0,3.1361501,1.0633802,1268.0,2.9765258,2.8202,5.00001
-122.33,37.98,3.0,5.5339804,1.0563107,1024.0,1.9883496,6.0115,1.75
-122.29,37.94,20.0,5.5638766,1.0469897,3637.0,2.6703377,4.4387,1.9
-117.2,32.8,36.0,4.7719717,1.2672209,1620.0,1.9239905,2.3599,1.684
-122.76,38.35,30.0,6.2952647,1.0417827,958.0,2.6685238,5.0323,2.224
-120.98,37.66,40.0,5.062185,1.0352942,1423.0,2.3915966,2.6346,1.006
-121.72,37.7,17.0,6.6309524,1.3968254,729.0,2.892857,6.1023,4.5
-121.58,39.76,18.0,5.27044,1.0440252,733.0,2.3050315,1.7875,1.038
-117.35,33.16,22.0,6.8963733,1.5803108,580.0,3.0051813,3.975,5.00001
-118.32,33.94,37.0,5.7202506,1.0521921,1468.0,3.0647182,4.5368,1.688
-121.56,39.16,35.0,5.2738385,1.0782396,1009.0,2.4669926,1.5827,0.63
-122.1,37.66,35.0,4.604027,0.95302016,480.0,3.2214766,3.875,1.621
-122.12,37.44,33.0,5.630597,1.130597,748.0,2.7910447,4.875,3.734
-122.3,37.53,38.0,6.267516,1.089172,429.0,2.732484,5.3261,3.768
-117.26,34.24,10.0,11.098131,1.9719626,1220.0,2.8504672,4.5536,1.324
-120.38,36.75,25.0,3.6958425,1.083151,1745.0,3.8183808,1.9056,0.6
-119.7,34.4,25.0,4.03913,1.0717391,865.0,1.8804348,3.0938,3.125
-122.41,37.79,52.0,2.1691842,1.1148037,1688.0,2.549849,1.5156,2.375
-118.37,34.16,17.0,3.9865513,1.1027858,1808.0,1.7367915,3.5051,2.324
-118.22,33.94,42.0,3.6193771,0.9930796,1218.0,4.214533,2.6538,1.434
-118.28,34.76,19.0,6.007005,1.0525393,1817.0,3.1821365,4.7875,1.636
-117.11,32.84,16.0,7.245283,0.9889937,2020.0,3.1761007,6.04,2.43
-118.06,34.08,42.0,4.9452734,1.0,1239.0,3.0820897,3.2569,2.015
-121.83,37.95,17.0,4.8212767,1.0382979,716.0,3.0468085,2.875,1.625
-118.29,34.04,41.0,2.2724137,1.0034482,1224.0,4.22069,2.0817,1.325
-122.47,37.72,43.0,5.9753084,1.2283951,434.0,2.6790123,2.5333,2.393
-118.88,34.42,20.0,6.330435,1.0434783,360.0,3.1304348,6.1244,3.75
-117.94,33.81,25.0,3.8043957,1.0593407,1127.0,2.476923,3.256,2.143
-119.82,36.32,18.0,5.413793,1.1091954,424.0,2.4367816,2.0673,0.875
-117.16,32.74,21.0,3.9045644,1.0082988,903.0,1.873444,3.06,2.438
-120.79,38.54,34.0,6.0588236,1.3582888,495.0,2.6470587,2.05,0.689
-121.34,38.03,20.0,5.9005604,1.0518208,2071.0,2.9005601,4.4063,1.308
-122.33,40.6,5.0,5.5942154,1.0569676,2965.0,2.5985978,3.8103,1.111
-120.85,37.78,15.0,5.8150573,1.0785598,1684.0,2.7561374,3.3169,1.312
-120.66,38.61,19.0,5.739958,1.2600423,1301.0,2.7505286,2.5042,1.264
-117.28,33.89,33.0,5.8426776,1.1472803,5650.0,4.7280335,2.5379,1.527
-121.87,37.35,37.0,4.5260115,1.083815,1223.0,3.534682,3.2793,1.745
-118.28,34.05,44.0,2.7673912,1.0304347,1754.0,3.8130436,1.6037,2.75
-118.43,33.96,20.0,7.484252,1.0629921,704.0,2.7716537,8.7819,5.00001
-118.28,33.75,21.0,3.7801857,1.1130031,1916.0,2.9659443,1.2276,2.083
-119.73,36.81,19.0,4.616848,0.9673913,994.0,2.701087,2.7778,0.797
-122.19,37.76,41.0,5.792453,1.3018868,522.0,3.2830188,1.2083,0.725
-117.92,33.74,24.0,5.0821395,1.0152818,4011.0,3.8309455,4.3882,1.893
-117.91,33.94,15.0,7.368488,1.0698856,2314.0,2.9402795,6.3433,3.505
-117.33,34.14,29.0,4.689459,1.1139601,1296.0,3.6923077,1.9423,0.697
-118.65,34.18,26.0,7.164852,1.0202178,1769.0,2.7511663,7.4918,3.676
-117.65,33.6,13.0,6.1026316,1.1315789,1004.0,2.6421053,5.133,3.161
-119.04,35.41,20.0,4.3113456,1.0989445,1622.0,2.1398418,1.3587,0.675
-118.37,34.04,25.0,4.1374044,1.2290076,442.0,3.3740458,2.25,3.333
-122.08,37.7,25.0,4.791549,1.0676056,1645.0,2.3169014,3.4934,2.099
-118.34,34.09,5.0,3.4791124,1.2454308,1733.0,2.262402,2.3568,2.047
-118.3,34.1,37.0,2.8308432,1.0565635,3895.0,2.0784419,2.0672,2.833
-118.08,33.89,41.0,4.659218,0.9273743,603.0,3.368715,3.7321,1.675
-118.36,34.09,28.0,3.7789116,1.0204082,526.0,1.7891157,2.6136,3.833
-120.82,37.64,20.0,5.6438127,1.0535117,1505.0,2.5167224,2.69,2.013
-122.02,36.98,44.0,5.26484,1.086758,657.0,3.0,3.2368,2.125
-118.41,34.18,30.0,4.048387,1.0342742,1052.0,2.1209676,3.0119,2.622
-118.2,33.78,48.0,3.7896996,1.0665236,1908.0,4.0944204,1.9872,1.688
-117.76,34.07,51.0,3.9639175,1.015464,1173.0,3.023196,2.3156,1.098
