issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,pet_category,breed_category
1512432000.0,1522260960.0,1.0,Tan,1.0,41.4,0,1,2,0
1452124800.0,1485622560.0,0.0,Red,0.36,11.08,15,4,4,2
1426377600.0,1492214400.0,1.0,Brown,0.57,15.24,13,9,2,0
1499212800.0,1511974380.0,2.0,White,0.11,49.7,13,9,2,0
1442016000.0,1470574740.0,0.0,Tortie,0.13,13.96,13,9,1,1
1509753600.0,1513946700.0,2.0,Black,0.75,9.17,13,9,1,1
1529971200.0,1540836000.0,1.0,Blue Tabby,0.3,31.37,7,1,1,0
1522368000.0,1540026600.0,0.0,Red,0.22,27.88,15,4,4,2
1518739200.0,1532532300.0,1.0,White,0.99,14.53,7,1,2,0
1448496000.0,1513437060.0,2.0,Agouti,0.95,37.51,0,7,2,0
1440115200.0,1491150120.0,0.0,Brown Tabby,0.37,46.28,0,1,1,1
1488758400.0,1510774080.0,2.0,Tan,0.7,28.94,0,7,2,0
1467331200.0,1476385500.0,0.0,Tan,0.64,48.35,0,1,2,1
1430179200.0,1480685700.0,0.0,Torbie,0.04,18.89,0,1,1,1
1483228800.0,1516698000.0,2.0,Brown Tabby,0.83,48.33,16,9,1,1
1451606400.0,1489762500.0,0.0,Calico,0.63,24.78,13,9,1,1
1460246400.0,1493646060.0,0.0,Gray,0.95,44.13,18,4,0,2
1239580800.0,1556995980.0,0.0,White,0.51,41.23,0,1,2,1
1471564800.0,1484654700.0,0.0,Calico,0.92,16.88,13,9,1,1
1498608000.0,1548270540.0,2.0,Calico,0.32,13.13,17,9,1,1
1530489600.0,1538161620.0,2.0,Cream,0.25,41.43,0,1,1,0
1529280000.0,1537032840.0,0.0,Blue Tabby,0.08,16.19,0,1,1,1
1500508800.0,1535383920.0,1.0,Brown,0.83,44.53,0,1,2,0
1294790400.0,1550859300.0,1.0,Flame Point,0.27,35.09,0,1,1,0
1511654400.0,1544956320.0,0.0,Gray,0.85,49.5,15,4,4,2
1459555200.0,1493316000.0,0.0,Black,0.46,17.76,0,1,2,1
1453075200.0,1476090000.0,0.0,Blue Tabby,0.53,30.76,16,9,1,2
1475366400.0,1509734100.0,0.0,Brown,0.48,23.74,0,1,2,1
1460332800.0,1478017500.0,2.0,Orange Tabby,0.9,12.98,18,4,1,1
1519344000.0,1547834040.0,0.0,Chocolate,0.8,39.87,0,1,2,1
1465516800.0,1509235200.0,2.0,Blue,0.19,43.46,13,9,2,0
1463529600.0,1489170600.0,0.0,Black,0.38,15.62,0,7,2,1
1531526400.0,1539266820.0,0.0,Tortie,0.92,41.28,7,1,1,1
1484870400.0,1487462400.0,0.0,Orange,0.02,25.53,13,9,1,2
1272844800.0,1488727440.0,0.0,Black,0.55,7.58,0,7,2,1
1533168000.0,1547294760.0,2.0,Black,0.39,24.03,17,9,1,0
1373068800.0,1471099740.0,0.0,Black,0.83,45.35,13,9,1,1
1328140800.0,1488282600.0,1.0,White,0.16,44.71,0,1,2,0
1448755200.0,1469642700.0,0.0,Fawn,0.21,6.98,18,4,2,1
1346284800.0,1476558000.0,0.0,White,0.31,34.42,0,1,2,1
1461974400.0,1527003420.0,0.0,Black,0.46,16.39,2,2,1,2
1474934400.0,1478356800.0,0.0,Black,0.45,48.84,13,9,1,2
1499126400.0,1512154800.0,1.0,Black,0.6,26.75,7,1,1,0
1467849600.0,1471617720.0,0.0,Black,0.13,35.63,13,9,1,2
1469923200.0,1487350140.0,2.0,Tricolor,0.13,10.67,13,9,2,0
1467331200.0,1532431920.0,0.0,White,0.02,25.49,13,9,2,1
1422748800.0,1536060000.0,2.0,Black,0.65,40.81,0,7,2,0
1477353600.0,1511093460.0,1.0,Tan,0.2,9.28,0,1,2,0
1419379200.0,1484920920.0,1.0,Tan,0.05,8.41,13,9,2,0
1536364800.0,1542898800.0,0.0,Tortie,0.04,25.87,7,1,1,1
1518739200.0,1547319120.0,1.0,White,0.64,34.99,0,1,2,0
1274572800.0,1517919840.0,1.0,Black,0.5,36.48,7,1,2,0
1489968000.0,1555347960.0,1.0,White,0.18,37.81,0,1,2,0
1420416000.0,1539273000.0,1.0,Tan,0.85,37.65,0,1,2,0
1542844800.0,1551633000.0,0.0,Brown Tabby,0.3,40.6,0,1,1,1
1491868800.0,1525628280.0,0.0,Tan,0.47,10.71,0,1,2,1
1433376000.0,1494979200.0,1.0,Orange Tabby,0.11,33.78,13,9,1,0
1492560000.0,1500562140.0,0.0,Black,0.74,49.38,0,1,1,1
1513555200.0,1520640000.0,2.0,Black,0.31,32.07,13,9,2,1
1401840000.0,1536245340.0,0.0,Tortie,0.28,12.97,7,1,1,1
1398470400.0,1473076380.0,1.0,White,0.24,43.29,13,9,2,0
1493510400.0,1501089000.0,1.0,Black Tabby,0.14,34.61,0,1,1,0
1221782400.0,1521717780.0,0.0,Red,0.2,43.81,0,7,2,1
1501545600.0,1535132040.0,2.0,Tricolor,0.54,21.19,0,7,2,0
1524528000.0,1533148140.0,0.0,Torbie,0.73,7.87,0,1,1,1
1469491200.0,1487856360.0,2.0,Tan,0.37,45.8,13,9,2,1
1304467200.0,1496073000.0,1.0,Blue,0.31,40.61,0,7,2,0
1383868800.0,1545822900.0,0.0,Blue,0.42,25.32,0,7,2,1
1413158400.0,1478106480.0,0.0,Black,0.48,45.14,0,7,2,1
1505952000.0,1540390920.0,2.0,Tortie,0.19,34.86,17,9,1,1
1525737600.0,1534790040.0,0.0,Brown,0.52,27.07,0,1,2,1
1505001600.0,1512664500.0,2.0,Brown Tabby,0.99,33.07,0,1,1,1
1516406400.0,1519125720.0,0.0,Agouti,0.66,22.69,2,2,4,2
1437004800.0,1502478240.0,0.0,Blue Point,0.46,36.81,16,9,1,1
1485043200.0,1518511080.0,0.0,Brown,0.95,41.48,18,4,4,2
1315008000.0,1475693520.0,0.0,White,0.79,29.01,0,1,1,1
1499212800.0,1507334400.0,1.0,Brown Tabby,0.51,16.13,13,9,1,0
1109376000.0,1493833920.0,0.0,Black,0.75,26.33,13,9,2,1
1492387200.0,1496514420.0,2.0,Black Tabby,0.54,17.43,13,9,1,0
1458259200.0,1475917200.0,2.0,Blue Tabby,0.89,45.44,16,9,1,1
1316044800.0,1485629700.0,1.0,Chocolate,0.1,25.45,0,1,2,0
1461110400.0,1495968480.0,0.0,Brown,0.56,17.85,15,4,4,2
1481241600.0,1489167720.0,2.0,Brown Tabby,0.2,8.58,0,1,1,0
1473033600.0,1538330760.0,1.0,White,0.55,28.72,0,1,2,0
1447718400.0,1512810000.0,0.0,Brown Tabby,0.09,44.02,16,9,1,1
1547683200.0,1556370660.0,1.0,Cream Tabby,0.33,11.38,7,1,1,0
1486252800.0,1491741840.0,2.0,White,0.95,10.95,18,4,1,0
1535760000.0,1538835540.0,2.0,Calico,0.2,19.85,13,9,1,0
1481500800.0,1499017800.0,0.0,Brown,0.96,41.96,15,4,4,2
1456617600.0,1521381480.0,2.0,Tan,0.23,45.08,0,7,2,1
1474848000.0,1512604800.0,1.0,Fawn,0.71,13.56,0,1,2,0
1469577600.0,1482004500.0,1.0,Black,0.12,48.05,0,1,1,0
1257379200.0,1517592600.0,0.0,Brown Brindle,0.04,45.09,7,1,2,1
1461456000.0,1526294880.0,2.0,Black,0.99,46.09,18,4,1,1
1524614400.0,1534291200.0,0.0,Brown,0.77,28.1,13,9,2,2
1407974400.0,1504274220.0,0.0,White,0.58,7.91,0,7,2,1
1475625600.0,1478715540.0,2.0,Orange Tabby,0.44,42.87,13,9,1,1
1477267200.0,1482796800.0,2.0,Black,0.83,44.16,13,9,1,0
1466812800.0,1479124920.0,0.0,Brown Tabby,0.89,17.22,7,1,1,1
1495411200.0,1510589220.0,1.0,Black,0.94,5.34,0,1,2,0
1230681600.0,1485003660.0,2.0,Buff,0.19,48.64,0,7,2,1
1396483200.0,1493319840.0,1.0,Cream,0.66,39.86,0,1,2,0
1498262400.0,1507306740.0,1.0,Black,0.37,38.98,0,1,1,0
1436400000.0,1501327260.0,2.0,Chocolate,0.67,7.74,18,4,2,1
1463961600.0,1529603100.0,1.0,Blue Tabby,0.11,22.64,0,1,1,0
1521676800.0,1555145640.0,0.0,Black,0.62,48.04,15,4,4,2
1423267200.0,1512835920.0,1.0,Brown,0.3,17.75,0,7,2,0
1466121600.0,1499538960.0,0.0,Brown,0.33,32.27,15,4,4,2
1313107200.0,1536487320.0,0.0,Tortie,0.25,11.37,0,1,1,1
1464998400.0,1477659840.0,2.0,Black,0.59,6.46,13,9,1,0
1450915200.0,1474566600.0,0.0,Cream,0.61,35.45,0,1,2,1
1420502400.0,1493290920.0,2.0,Buff,0.53,41.19,0,7,2,1
1426377600.0,1548617160.0,1.0,Blue,0.62,40.87,0,1,2,0
1352332800.0,1554639360.0,1.0,Tan,0.19,45.74,0,7,2,0
1471564800.0,1476021300.0,2.0,Calico,0.12,28.94,13,9,1,1
1496620800.0,1541694540.0,1.0,Black,0.41,31.85,0,1,2,0
1310169600.0,1469791140.0,0.0,Blue,0.5,49.31,18,4,1,2
1465948800.0,1499705820.0,0.0,Black,0.71,29.16,0,1,2,1
1498003200.0,1545821700.0,0.0,Black,0.29,25.34,12,1,2,1
1469059200.0,1498170300.0,1.0,Tan,0.5,32.03,0,1,2,0
1546300800.0,1554142200.0,1.0,Brown Tabby,0.75,44.21,0,1,1,0
1450569600.0,1484243880.0,1.0,Buff,0.5,33.29,0,7,1,0
1398988800.0,1548847920.0,1.0,Silver,0.28,9.2,0,7,2,0
1409443200.0,1474534800.0,2.0,Brown Tabby,0.15,12.46,16,9,1,1
1477353600.0,1506794760.0,2.0,Tan,0.45,10.97,0,1,2,1
1514332800.0,1521485520.0,1.0,Tricolor,0.33,43.25,0,1,2,0
1188604800.0,1474560300.0,0.0,Chocolate,0.38,45.63,0,7,2,1
1461974400.0,1484989200.0,2.0,Black,0.86,11.01,16,9,1,0
1443830400.0,1493142780.0,0.0,Tricolor,0.04,17.81,0,7,2,1
1506816000.0,1542998640.0,2.0,Lynx Point,0.23,16.51,0,1,1,0
1501372800.0,1535129940.0,1.0,Black,0.02,36.19,17,9,1,0
1537488000.0,1545934020.0,0.0,White,0.9,34.97,0,1,2,1
1514246400.0,1529243460.0,2.0,Black,0.25,16.1,0,7,2,0
1502668800.0,1505496180.0,0.0,Brown Tabby,0.19,27.33,13,9,1,2
1446768000.0,1544028840.0,0.0,Brown,0.91,17.86,0,1,2,1
1468022400.0,1475516520.0,0.0,Tortie,0.33,15.76,0,1,1,1
1444780800.0,1478180460.0,0.0,Gray,0.62,31.47,18,4,4,2
1514937600.0,1548765660.0,2.0,Blue,0.17,31.79,17,9,1,0
1373155200.0,1532802900.0,2.0,Black,0.05,31.39,0,7,2,0
1477180800.0,1517221500.0,0.0,Black,0.74,9.99,7,1,1,1
1501977600.0,1512153180.0,1.0,Cream,0.55,5.02,0,1,2,0
1467417600.0,1470490380.0,2.0,White,0.47,42.69,13,9,1,0
1476144000.0,1483550640.0,0.0,White,0.59,40.73,0,1,1,1
1224720000.0,1547020260.0,0.0,White,0.32,39.51,7,1,2,1
1477267200.0,1543148400.0,1.0,Brown,0.33,35.65,13,9,2,0
1124755200.0,1516816500.0,2.0,White,0.28,24.46,0,7,2,0
1371600000.0,1468685760.0,0.0,White,0.52,25.63,13,9,1,1
1496188800.0,1530286560.0,1.0,White,0.94,15.79,0,1,2,0
1474761600.0,1509550020.0,1.0,White,0.34,23.64,0,1,2,0
1470528000.0,1535991300.0,1.0,Black,0.32,33.16,0,1,2,0
1264809600.0,1556196720.0,0.0,Blue Merle,0.38,37.41,0,7,2,1
1526860800.0,1534097880.0,1.0,Blue,0.71,24.04,0,1,1,0
1415232000.0,1524924780.0,1.0,Orange Tabby,0.98,13.54,7,1,1,0
1478736000.0,1512205200.0,0.0,Calico,0.7,45.59,16,9,1,1
1402963200.0,1531042440.0,2.0,White,0.74,13.69,11,4,4,0
1415750400.0,1483034640.0,1.0,Black,0.57,22.38,0,1,2,0
1312243200.0,1527944700.0,0.0,Brown Brindle,0.85,23.27,13,9,2,1
1442534400.0,1476376920.0,2.0,Black,0.91,15.6,0,1,2,0
1479168000.0,1524754140.0,0.0,Brown Tabby,0.48,16.46,0,1,1,1
1469059200.0,1477761960.0,1.0,Black,0.11,11.62,0,1,1,0
1467158400.0,1469122740.0,2.0,Blue,0.85,10.57,13,9,1,0
1508025600.0,1516808940.0,1.0,Black,0.56,32.6,0,1,1,0
1402272000.0,1501372800.0,0.0,Tricolor,0.5,22.06,0,1,2,1
1475452800.0,1483883220.0,0.0,Tortie,0.45,44.23,7,1,1,1
1481760000.0,1515762060.0,2.0,Chocolate,0.43,44.2,13,9,2,0
1476662400.0,1510772820.0,2.0,Black,0.28,31.65,0,1,4,1
1507939200.0,1541613480.0,0.0,Brown,0.08,31.08,0,1,2,1
1459900800.0,1508857080.0,1.0,Black Brindle,0.57,38.81,0,1,2,0
1530403200.0,1556127360.0,1.0,White,0.36,32.39,0,1,2,0
1505088000.0,1539624960.0,0.0,White,0.33,16.69,0,1,2,1
1509840000.0,1523021820.0,2.0,Brown Tabby,0.14,41.22,0,1,1,1
1106438400.0,1525110300.0,1.0,Blue Tabby,0.06,14.32,0,1,1,0
1466035200.0,1478995200.0,1.0,Brown Tabby,0.54,44.4,13,9,1,0
1364601600.0,1492706520.0,0.0,Red,0.93,15.46,0,7,2,1
1451520000.0,1469731200.0,0.0,Orange Tabby,0.03,36.4,0,1,1,1
1527984000.0,1535130480.0,0.0,Black,0.55,42.02,0,1,1,1
1501200000.0,1511546700.0,1.0,Blue Tabby,0.14,8.75,0,1,1,0
1473465600.0,1507490880.0,1.0,Brown Tabby,0.5,5.01,0,7,1,0
1456876800.0,1473171540.0,0.0,Black,0.79,5.07,13,9,2,1
1485043200.0,1520535780.0,0.0,Blue,0.47,39.94,0,1,2,1
1469145600.0,1478689380.0,1.0,Brown Tabby,0.84,47.51,7,1,1,0
1500508800.0,1507809840.0,1.0,Brown Tabby,0.3,10.08,0,7,1,0
1414108800.0,1481476440.0,0.0,Brown Tabby,0.25,44.81,13,9,1,1
998870400.0,1475950200.0,0.0,Black,0.56,30.95,0,1,1,1
1507334400.0,1514742540.0,1.0,Brown Brindle,0.39,16.45,0,1,2,0
1515801600.0,1549267200.0,0.0,Brown,0.49,43.74,15,4,4,2
1491091200.0,1556029320.0,1.0,Black,0.46,37.26,0,7,1,0
1469232000.0,1473083520.0,0.0,Black,0.64,37.4,13,9,1,2
1527033600.0,1542981780.0,0.0,Black,0.65,15.44,0,1,2,1
1482278400.0,1515747600.0,1.0,Cream,0.19,43.55,16,9,1,0
1416009600.0,1496678400.0,0.0,Brown Brindle,0.45,42.21,0,7,2,1
1482624000.0,1493914980.0,1.0,Cream Tabby,0.22,47.86,0,1,1,0
1371340800.0,1499788500.0,0.0,Brown,0.47,15.29,13,9,2,1
1475193600.0,1521891600.0,0.0,White,0.03,7.6,0,1,2,1
1429747200.0,1526823120.0,0.0,White,0.9,7.37,0,1,2,1
1513728000.0,1544897700.0,1.0,White,0.95,28.48,0,1,2,0
1489190400.0,1556472000.0,0.0,Brown,0.55,28.73,0,1,2,1
1495324800.0,1505498400.0,1.0,White,0.56,24.33,0,1,2,0
1507593600.0,1525532460.0,0.0,Black,0.05,34.93,0,1,2,1
1481673600.0,1492969440.0,1.0,Blue Tabby,0.46,25.47,0,1,1,0
1223164800.0,1508952720.0,0.0,White,0.95,45.49,0,7,2,1
1483228800.0,1520954220.0,0.0,Black,0.42,37.35,0,1,1,1
1471651200.0,1481391420.0,0.0,Brown,0.26,37.85,0,1,2,1
1372723200.0,1533123060.0,0.0,Black,0.11,21.94,0,7,2,1
1487376000.0,1521300300.0,1.0,White,0.56,35.2,0,1,1,0
1296604800.0,1556722740.0,0.0,White,0.24,31.71,7,1,2,1
1436918400.0,1501937280.0,1.0,Tan,0.36,44.54,0,7,2,0
1414454400.0,1479468900.0,1.0,Fawn,0.97,43.92,0,7,2,0
1285632000.0,1508178360.0,1.0,Brown,0.61,24.46,0,7,2,0
1084665600.0,1497527400.0,0.0,Black,0.46,10.52,0,7,2,1
1467763200.0,1477763100.0,1.0,White,0.28,25.13,7,1,1,0
1534982400.0,1550339100.0,0.0,Torbie,0.3,41.47,0,1,1,1
1425340800.0,1485546780.0,0.0,Orange Tabby,0.49,24.22,0,1,1,1
1491091200.0,1524504300.0,0.0,Brown,0.4,11.88,15,4,4,2
1452470400.0,1517509440.0,2.0,Tortie,0.56,46.35,0,7,1,1
1401580800.0,1498153200.0,1.0,Sable,0.76,28.68,0,7,2,0
1083369600.0,1495475820.0,1.0,Black,0.89,11.36,0,7,2,0
1455753600.0,1554729240.0,1.0,White,0.57,44.74,13,9,1,0
1404864000.0,1536408720.0,1.0,White,0.02,35.43,0,7,2,0
1295827200.0,1532262420.0,0.0,Brown,0.99,35.05,0,8,2,1
1479340800.0,1544729400.0,1.0,Brown,0.3,45.12,0,1,2,0
1448150400.0,1519308120.0,0.0,Blue,0.38,20.09,0,1,2,1
1499126400.0,1532540160.0,1.0,Fawn,0.61,36.91,0,7,2,0
1466899200.0,1474721820.0,1.0,Black,0.94,14.46,0,1,1,0
1516838400.0,1526750340.0,0.0,Brown Tabby,0.43,27.61,0,1,1,1
1486166400.0,1541431860.0,2.0,Blue,0.18,49.03,0,7,2,1
1473811200.0,1538933940.0,2.0,Brown,0.02,45.32,0,7,2,1
1491868800.0,1499192040.0,1.0,Tan,0.63,36.05,7,1,2,0
1073260800.0,1486824180.0,1.0,Tan,0.57,42.58,0,7,2,0
1449273600.0,1548547200.0,1.0,Brown,0.52,10.74,0,7,2,0
1405728000.0,1472843040.0,1.0,Brown,0.56,19.94,0,1,2,0
1533081600.0,1539623700.0,0.0,Tricolor,0.43,20.53,0,1,2,1
1531008000.0,1553788860.0,2.0,Red,0.37,49.78,0,7,2,0
1524528000.0,1533148140.0,0.0,Tortie,0.7,43.72,0,1,1,1
1251158400.0,1509890760.0,1.0,Black,0.81,25.32,7,1,2,0
1447459200.0,1544557140.0,1.0,Tan,0.53,24.88,13,9,2,0
1472688000.0,1509216840.0,0.0,Torbie,0.76,42.8,0,1,1,1
1468886400.0,1481729880.0,0.0,Gray,0.48,12.53,13,9,2,1
1252972800.0,1492974660.0,2.0,Yellow,0.06,39.76,0,7,2,0
1470960000.0,1474641120.0,2.0,Torbie,0.79,44.3,13,9,1,1
1477526400.0,1485539280.0,0.0,Brown Tabby,0.37,37.77,0,1,1,1
1493164800.0,1526547600.0,2.0,Black,0.4,47.23,16,9,1,0
1336780800.0,1543753380.0,0.0,Calico,0.68,39.41,13,9,1,1
1479168000.0,1487166960.0,2.0,Brown Tabby,0.81,41.7,13,9,1,1
1515283200.0,1548682980.0,0.0,Brown,0.62,36.23,0,3,4,2
1534550400.0,1550082360.0,1.0,Sable,0.7,24.76,0,1,2,0
1394755200.0,1490192340.0,1.0,White,0.32,38.97,0,1,2,0
1487894400.0,1506019860.0,1.0,Fawn,0.58,14.28,0,1,2,0
1505952000.0,1516473180.0,1.0,Black,0.25,25.87,0,1,2,0
1543708800.0,1546180860.0,2.0,White,0.4,43.27,13,9,2,0
1353369600.0,1513271100.0,1.0,Tan,0.49,21.19,0,1,2,0
1512691200.0,1521396600.0,0.0,Black,0.9,39.65,0,1,2,1
1519516800.0,1552062900.0,1.0,Black,0.8,30.21,0,1,1,0
1514332800.0,1522516020.0,0.0,Brown Tabby,0.37,12.14,0,1,1,1
1498953600.0,1532287440.0,0.0,Brown,0.23,30.14,15,4,4,2
1460073600.0,1522403520.0,0.0,Black,0.94,24.84,7,1,2,1
1478476800.0,1496427000.0,0.0,Brown,0.51,36.58,0,1,2,1
1465430400.0,1499126460.0,0.0,Blue,0.29,17.17,16,9,1,1
1529107200.0,1539361020.0,0.0,Blue Tabby,0.72,13.87,0,1,1,1
1434585600.0,1469205960.0,0.0,Blue,0.06,20.66,13,9,2,1
1471046400.0,1481272080.0,0.0,Calico,0.94,19.77,7,1,1,1
1471219200.0,1539100140.0,0.0,White,0.49,28.17,0,1,4,1
1518307200.0,1552038000.0,0.0,Brown,0.34,31.75,15,4,4,2
1510704000.0,1523986020.0,0.0,White,0.64,38.72,0,1,1,1
1489968000.0,1497527340.0,0.0,White,0.68,20.35,0,1,2,1
1250726400.0,1480273320.0,0.0,Blue,0.98,36.06,0,1,2,1
1470096000.0,1540741440.0,1.0,Yellow,0.75,18.48,13,9,2,0
1236816000.0,1556127420.0,0.0,Brown Tabby,0.56,15.3,13,9,1,1
1492560000.0,1528124640.0,1.0,Red,0.0,8.79,0,1,2,0
1512604800.0,1515686400.0,0.0,Orange Tabby,0.12,10.14,13,9,1,2
1485216000.0,1550504220.0,1.0,Blue,0.35,49.67,0,7,2,0
1536796800.0,1542463140.0,2.0,Cream Tabby,0.69,39.41,18,4,1,1
1466035200.0,1475424540.0,1.0,Brown Tabby,0.39,15.83,0,1,1,0
1511827200.0,1520447040.0,1.0,Blue,0.34,7.81,0,1,1,0
1375315200.0,1534242900.0,0.0,Tan,0.92,34.38,7,1,2,1
1512345600.0,1522674180.0,1.0,Black,0.38,33.51,7,1,1,0
1474502400.0,1487354160.0,2.0,Black,1.0,28.2,13,9,2,0
1412812800.0,1479061200.0,0.0,Cream Tabby,0.15,30.01,0,1,1,1
1470873600.0,1478707020.0,0.0,Tortie,0.71,20.57,0,1,1,1
1191715200.0,1540646160.0,0.0,Red,0.14,34.5,0,7,2,1
1464652800.0,1498847400.0,1.0,Black,0.28,22.95,0,1,1,0
1445817600.0,1515250380.0,0.0,Calico,0.16,35.95,13,9,1,1
1509667200.0,1513877820.0,2.0,Lilac Point,0.52,43.88,13,9,1,1
1469836800.0,1503316740.0,2.0,White,0.6,14.75,13,9,4,0
1529798400.0,1532783280.0,2.0,Orange Tabby,0.35,23.97,13,9,1,0
1473984000.0,1479226260.0,2.0,Cream Tabby,0.44,30.06,13,9,1,1
1502928000.0,1533236640.0,1.0,Black,0.4,15.94,0,1,2,0
1476144000.0,1485017280.0,1.0,Brown Tabby,0.4,38.34,0,1,1,0
1386720000.0,1473765000.0,2.0,Chocolate,0.91,24.57,1,4,2,1
1517702400.0,1555083060.0,1.0,Black,0.96,30.58,13,9,1,0
1474761600.0,1489952220.0,1.0,Orange Tabby,0.72,9.26,16,9,1,0
1470614400.0,1535568600.0,2.0,Blue,0.54,26.18,0,7,2,0
1485475200.0,1550680200.0,1.0,White,0.14,35.15,13,9,2,0
1489190400.0,1525956300.0,0.0,Tan,0.72,38.78,0,1,2,1
1443744000.0,1509556680.0,2.0,Brown Brindle,0.11,13.76,0,7,2,0
1382486400.0,1542189180.0,1.0,Tan,0.46,24.59,0,7,2,0
1445299200.0,1479307680.0,1.0,Orange Tabby,0.07,36.56,13,9,1,0
1507939200.0,1515779160.0,1.0,Black,0.88,35.38,0,1,1,0
1481846400.0,1523023560.0,0.0,Black,0.66,47.24,0,1,2,1
1546819200.0,1555691100.0,1.0,Brown Tabby,0.11,49.82,0,1,1,0
1462665600.0,1472743560.0,2.0,Sable,0.67,18.31,7,1,2,0
1459555200.0,1524489840.0,0.0,Black,0.25,28.06,15,4,4,2
1486944000.0,1554815280.0,1.0,Brown,0.38,39.08,0,1,2,0
1359417600.0,1486425600.0,2.0,White,0.49,42.95,13,9,2,1
1503187200.0,1520697960.0,0.0,Brown Tabby,0.09,7.56,0,1,1,1
1494979200.0,1502624520.0,2.0,Blue Tabby,0.69,44.31,0,1,1,1
1369526400.0,1497977640.0,1.0,Tricolor,0.28,12.77,0,1,2,0
1547424000.0,1555159140.0,0.0,Tortie,0.44,12.75,7,1,1,1
1486166400.0,1523623920.0,0.0,Blue,0.01,21.65,0,7,2,1
1525564800.0,1530264900.0,0.0,Black,0.76,37.27,15,4,4,2
1454112000.0,1487857320.0,0.0,Blue Tabby,0.08,44.0,13,9,1,1
1133395200.0,1486124400.0,0.0,Red,0.21,6.12,0,1,2,1
1504742400.0,1518597060.0,0.0,Blue,0.8,33.1,7,1,2,1
1411344000.0,1539629520.0,1.0,Red,0.19,24.32,0,7,2,0
1497398400.0,1526083200.0,0.0,Black,0.14,35.31,13,9,1,1
1499299200.0,1548806400.0,2.0,Brown Tiger,0.37,38.58,17,9,1,1
1310601600.0,1471280520.0,1.0,Tan,0.22,32.37,13,9,2,0
1470009600.0,1479395220.0,0.0,Blue Tabby,0.71,24.86,7,1,1,1
1300579200.0,1505046600.0,1.0,Black,0.71,19.37,13,9,2,0
1490832000.0,1556125080.0,0.0,Tan,0.51,48.85,13,9,2,1
1504828800.0,1515110400.0,2.0,Black,0.62,5.22,13,9,2,0
1336780800.0,1521289800.0,1.0,Brown,0.62,6.67,0,7,2,0
1348963200.0,1489317660.0,2.0,Red,0.96,15.12,0,7,2,0
1465603200.0,1474831860.0,1.0,Brown Tabby,0.53,30.15,0,1,1,0
1509408000.0,1517077620.0,1.0,Blue,0.44,35.34,13,9,1,0
1418083200.0,1547233800.0,1.0,Gold,0.7,15.76,0,1,2,0
1472083200.0,1489951140.0,0.0,Brown Tabby,0.31,32.74,16,9,1,1
1373846400.0,1533473700.0,1.0,White,0.78,33.84,13,9,1,0
1485129600.0,1534166580.0,2.0,Red,0.26,46.22,0,7,2,0
1509062400.0,1521641580.0,0.0,Brown Tabby,0.34,47.16,0,1,1,1
1435881600.0,1501266300.0,1.0,White,0.49,7.16,0,1,2,0
1521676800.0,1540060920.0,0.0,Black,0.31,49.81,0,1,2,1
1352419200.0,1544381880.0,0.0,Black,0.25,15.53,0,1,2,1
1459555200.0,1525281000.0,1.0,Blue,0.94,16.98,0,1,2,0
1450569600.0,1484125200.0,2.0,Brown Tabby,0.94,35.2,16,9,1,0
1462320000.0,1472066760.0,1.0,Brown,0.82,28.9,0,7,2,0
1499472000.0,1509267600.0,2.0,Black,0.81,37.63,16,9,1,0
1488499200.0,1494957360.0,1.0,Cream,0.21,35.66,7,1,2,0
1464739200.0,1498911960.0,1.0,Black,0.44,18.57,16,9,1,0
1238716800.0,1477656540.0,1.0,Black,0.71,47.06,0,1,2,0
1407196800.0,1477144080.0,0.0,Red,0.8,27.45,0,1,2,1
1439683200.0,1473159840.0,0.0,Brown,0.26,49.46,15,4,4,2
1002672000.0,1477838340.0,1.0,Orange Tabby,0.25,5.29,11,4,1,0
1431907200.0,1529261040.0,1.0,Tan,0.77,27.16,0,7,2,0
1390089600.0,1476207240.0,1.0,White,0.49,28.47,0,7,2,0
1518912000.0,1525893240.0,2.0,Black,0.89,27.77,0,1,1,0
1464739200.0,1556206380.0,1.0,Flame Point,0.44,46.96,13,9,1,0
1464220800.0,1492878060.0,1.0,Tricolor,0.82,38.09,0,1,2,0
1482451200.0,1490120700.0,1.0,Brown Tabby,0.03,35.9,0,1,1,0
1392681600.0,1489750680.0,2.0,Brown,0.55,21.26,13,9,2,1
1497744000.0,1507202280.0,1.0,Black,0.88,35.19,7,1,1,0
1454112000.0,1535155200.0,0.0,Calico,0.09,30.22,13,9,1,1
1244246400.0,1472411220.0,0.0,Black,0.3,29.52,0,1,2,1
1516060800.0,1554751020.0,1.0,Tan,0.03,31.01,0,1,2,0
1350172800.0,1518712860.0,1.0,Black,0.49,38.8,0,1,2,0
1499817600.0,1505760180.0,2.0,Brown Tabby,0.02,32.04,13,9,1,1
1505779200.0,1539514680.0,2.0,Blue Tabby,0.7,40.06,17,9,1,1
1471305600.0,1474030560.0,0.0,Cream,0.33,35.65,13,9,1,2
1480204800.0,1513987200.0,0.0,Black,0.03,39.83,13,9,2,1
1463875200.0,1481389980.0,2.0,Tan,0.68,17.78,0,7,2,1
1398211200.0,1554464820.0,0.0,White,0.34,25.43,0,7,2,1
1388275200.0,1485517680.0,0.0,Orange Tabby,0.41,45.75,0,1,1,1
